Key,EstGrp,Size,SchRtg,Unit,FldMhu
SPL-1.25:S10,SPL,1.25,S10,LFP,0.29
SPL-1.25:S160,SPL,1.25,S160,LFP,0.41
SPL-1.25:S30,SPL,1.25,S30,LFP,0.3
SPL-1.25:S40,SPL,1.25,S40,LFP,0.3
SPL-1.25:S5,SPL,1.25,S5,LFP,0.29
SPL-1.25:S80,SPL,1.25,S80,LFP,0.35
SPL-1.25:STD,SPL,1.25,STD,LFP,0.3
SPL-1.25:XS,SPL,1.25,XS,LFP,0.35
SPL-1.25:XXS,SPL,1.25,XXS,LFP,0.41
"SPL-1.5:.065"" WT",SPL,1.5,".065"" WT",LFP,0.32
SPL-1.5:DR11,SPL,1.5,DR11,LFP,0.3
SPL-1.5:S10,SPL,1.5,S10,LFP,0.31
SPL-1.5:S160,SPL,1.5,S160,LFP,0.45
SPL-1.5:S30,SPL,1.5,S30,LFP,0.32
SPL-1.5:S40,SPL,1.5,S40,LFP,0.32
SPL-1.5:S5,SPL,1.5,S5,LFP,0.31
SPL-1.5:S60,SPL,1.5,S60,LFP,0.32
SPL-1.5:S80,SPL,1.5,S80,LFP,0.37
SPL-1.5:STD,SPL,1.5,STD,LFP,0.32
SPL-1.5:XS,SPL,1.5,XS,LFP,0.37
SPL-1.5:XXS,SPL,1.5,XXS,LFP,0.45
"SPL-1:.065"" WT",SPL,1,".065"" WT",LFP,0.29
SPL-1:S10,SPL,1,S10,LFP,0.29
SPL-1:S160,SPL,1,S160,LFP,0.39
SPL-1:S30,SPL,1,S30,LFP,0.29
SPL-1:S40,SPL,1,S40,LFP,0.29
SPL-1:S5,SPL,1,S5,LFP,0.29
SPL-1:S60,SPL,1,S60,LFP,0.34
SPL-1:S80,SPL,1,S80,LFP,0.34
SPL-1:STD,SPL,1,STD,LFP,0.29
SPL-1:XS,SPL,1,XS,LFP,0.34
SPL-1:XXS,SPL,1,XXS,LFP,0.39
"SPL-10:.250"" WT",SPL,10,".250"" WT",LFP,0.72
"SPL-10:1.22"" WT",SPL,10,"1.22"" WT",LFP,1.43
"SPL-10:1.25"" WT",SPL,10,"1.25"" WT",LFP,1.43
"SPL-10:1.50"" WT",SPL,10,"1.50"" WT",LFP,1.5
"SPL-10:1.75"" WT",SPL,10,"1.75"" WT",LFP,1.77
"SPL-10:2.0"" WT",SPL,10,"2.0"" WT",LFP,2.04
"SPL-10:2.25"" WT",SPL,10,"2.25"" WT",LFP,2.31
"SPL-10:2.50"" WT",SPL,10,"2.50"" WT",LFP,2.58
"SPL-10:2.75"" WT",SPL,10,"2.75"" WT",LFP,2.77
"SPL-10:3.00"" WT",SPL,10,"3.00"" WT",LFP,3.14
SPL-10:DR11,SPL,10,DR11,LFP,0.66
SPL-10:S10,SPL,10,S10,LFP,0.72
SPL-10:S100,SPL,10,S100,LFP,1
SPL-10:S120,SPL,10,S120,LFP,1
SPL-10:S140,SPL,10,S140,LFP,1.38
SPL-10:S160,SPL,10,S160,LFP,1.38
SPL-10:S20,SPL,10,S20,LFP,0.72
SPL-10:S30,SPL,10,S30,LFP,
SPL-10:S40,SPL,10,S40,LFP,0.72
SPL-10:S5,SPL,10,S5,LFP,
SPL-10:S60,SPL,10,S60,LFP,0.86
SPL-10:S80,SPL,10,S80,LFP,1
SPL-10:STD,SPL,10,STD,LFP,0.72
SPL-10:XS,SPL,10,XS,LFP,1
SPL-10:XXS,SPL,10,XXS,LFP,1.38
"SPL-12:1.25"" WT",SPL,12,"1.25"" WT",LFP,1.76
"SPL-12:1.5"" WT",SPL,12,"1.5"" WT",LFP,1.76
"SPL-12:1.50"" WT",SPL,12,"1.50"" WT",LFP,1.76
"SPL-12:1.75"" WT",SPL,12,"1.75"" WT",LFP,2.01
"SPL-12:2.0"" WT",SPL,12,"2.0"" WT",LFP,2.27
"SPL-12:2.25"" WT",SPL,12,"2.25"" WT",LFP,2.54
"SPL-12:2.50"" WT",SPL,12,"2.50"" WT",LFP,2.79
"SPL-12:2.75"" WT",SPL,12,"2.75"" WT",LFP,3
"SPL-12:3.00"" WT",SPL,12,"3.00"" WT",LFP,3.39
"SPL-12:3.25"" WT",SPL,12,"3.25"" WT",LFP,3.82
"SPL-12:3.50"" WT",SPL,12,"3.50"" WT",LFP,4.33
SPL-12:DR11,SPL,12,DR11,LFP,0.8
SPL-12:S10,SPL,12,S10,LFP,0.88
SPL-12:S100,SPL,12,S100,LFP,1.23
SPL-12:S120,SPL,12,S120,LFP,
SPL-12:S140,SPL,12,S140,LFP,1.69
SPL-12:S160,SPL,12,S160,LFP,1.69
SPL-12:S20,SPL,12,S20,LFP,0.88
SPL-12:S30,SPL,12,S30,LFP,
SPL-12:S40,SPL,12,S40,LFP,0.88
SPL-12:S5,SPL,12,S5,LFP,
SPL-12:S60,SPL,12,S60,LFP,0.88
SPL-12:S80,SPL,12,S80,LFP,1.23
SPL-12:STD,SPL,12,STD,LFP,0.88
SPL-12:XS,SPL,12,XS,LFP,1.23
SPL-12:XXS,SPL,12,XXS,LFP,
"SPL-14:1.5"" WT",SPL,14,"1.5"" WT",LFP,2.03
"SPL-14:1.50"" WT",SPL,14,"1.50"" WT",LFP,2.03
"SPL-14:1.75"" WT",SPL,14,"1.75"" WT",LFP,2.25
"SPL-14:2.0"" WT",SPL,14,"2.0"" WT",LFP,2.49
"SPL-14:2.25"" WT",SPL,14,"2.25"" WT",LFP,2.72
"SPL-14:2.50"" WT",SPL,14,"2.50"" WT",LFP,2.96
"SPL-14:2.75"" WT",SPL,14,"2.75"" WT",LFP,3.16
"SPL-14:3.00"" WT",SPL,14,"3.00"" WT",LFP,3.58
"SPL-14:3.25"" WT",SPL,14,"3.25"" WT",LFP,4.05
"SPL-14:3.50"" WT",SPL,14,"3.50"" WT",LFP,4.58
"SPL-14:3.75"" WT",SPL,14,"3.75"" WT",LFP,5.14
"SPL-14:4.00"" WT",SPL,14,"4.00"" WT",LFP,5.7
SPL-14:DR11,SPL,14,DR11,LFP,0.88
SPL-14:S10,SPL,14,S10,LFP,1.01
SPL-14:S100,SPL,14,S100,LFP,1.46
SPL-14:S120,SPL,14,S120,LFP,
SPL-14:S140,SPL,14,S140,LFP,2.01
SPL-14:S160,SPL,14,S160,LFP,2.01
SPL-14:S20,SPL,14,S20,LFP,1.01
SPL-14:S30,SPL,14,S30,LFP,
SPL-14:S40,SPL,14,S40,LFP,1.01
SPL-14:S5,SPL,14,S5,LFP,
SPL-14:S60,SPL,14,S60,LFP,1.01
SPL-14:S80,SPL,14,S80,LFP,1.46
SPL-14:STD,SPL,14,STD,LFP,1.01
SPL-14:XH,SPL,14,XH,LFP,1.46
SPL-14:XS,SPL,14,XS,LFP,1.46
SPL-14:XXS,SPL,14,XXS,LFP,
"SPL-16:1.75"" WT",SPL,16,"1.75"" WT",LFP,2.42
"SPL-16:2"" WT",SPL,16,"2"" WT",LFP,2.6
"SPL-16:2.0"" WT",SPL,16,"2.0"" WT",LFP,2.6
"SPL-16:2.25"" WT",SPL,16,"2.25"" WT",LFP,2.84
"SPL-16:2.5"" WT",SPL,16,"2.5"" WT",LFP,3.11
"SPL-16:2.50"" WT",SPL,16,"2.50"" WT",LFP,3.11
"SPL-16:2.75"" WT",SPL,16,"2.75"" WT",LFP,3.33
"SPL-16:3.0"" WT",SPL,16,"3.0"" WT",LFP,3.77
"SPL-16:3.25"" WT",SPL,16,"3.25"" WT",LFP,4.26
"SPL-16:3.50"" WT",SPL,16,"3.50"" WT",LFP,4.8
"SPL-16:3.75"" WT",SPL,16,"3.75"" WT",LFP,5.38
"SPL-16:4.0"" WT",SPL,16,"4.0"" WT",LFP,5.96
SPL-16:DR11,SPL,16,DR11,LFP,1.08
SPL-16:S10,SPL,16,S10,LFP,1.27
SPL-16:S100,SPL,16,S100,LFP,2.34
SPL-16:S120,SPL,16,S120,LFP,2.34
SPL-16:S140,SPL,16,S140,LFP,2.34
SPL-16:S160,SPL,16,S160,LFP,2.34
SPL-16:S20,SPL,16,S20,LFP,1.27
SPL-16:S30,SPL,16,S30,LFP,
