Piece Mark,Pipe Length (Quantity),WLD % All (scaled),% Entry (computed),Shipped
LP1Y-WFO-162210-02-5,0,100.0,80.0,N
LP1Y-WFO-195001-03-1,12.31,100.0,100.0,Y
LP1Y-WFO-195001-03-2,3.99,100.0,100.0,Y
LP1Y-WFO-195001-03-3,4.19,100.0,100.0,Y
LP1Y-WFO-195001-03-4,1.98,100.0,100.0,Y
LP1Y-WFO-195001-03-5,0,0.0,0.0,N
LP1Y-WFO-195003-03-1,8.55,100.0,100.0,Y
LP1Y-WFO-195003-03-2,0.79,100.0,100.0,Y
LP1Y-WFO-195003-03-3,8.41,100.0,100.0,Y
LP1Y-WFO-195003-03-4,0,0.0,0.0,N
LP1Y-WFO-195003-03-5,1.79,0.0,0.0,N
LP1Y-WFO-195004-03-1,17.13,100.0,100.0,Y
LP1Y-WFO-195004-03-2,0,0.0,0.0,N
LP1Y-WFO-195004-03-3,1.67,0.0,0.0,N
LP1Y-WFO-195007-03-1,2.22,0.0,0.0,N
LP1Y-WFO-195007-03-2,16.0,100.0,100.0,Y
LP1Y-WFO-195007-03-3,9.07,100.0,100.0,Y
LP1Y-WFO-195007-03-4,2.79,0.0,0.0,N
LP1Y-WFO-195007-03-5,3.15,0.0,0.0,N
LP1Y-WFO-195007-03-6,1.4,0.0,0.0,N
LP1Y-WFO-195007-03-7,0,0.0,0.0,N
LP1Y-WFO-195008-03-1,1.99,100.0,100.0,Y
LP1Y-WFO-195008-03-2,16.0,100.0,100.0,Y
LP1Y-WFO-195008-03-3,8.63,100.0,100.0,Y
LP1Y-WFO-195008-03-4,2.79,0.0,0.0,N
LP1Y-WFO-195008-03-5,3.15,100.0,100.0,Y
LP1Y-WFO-195008-03-6,1.41,100.0,100.0,Y
LP1Y-WFO-195008-03-7,0,0.0,0.0,N
LP1Y-WFO-195027-03-1,18.61,100.0,100.0,Y
LP1Y-WFO-195027-03-2,6.94,100.0,100.0,Y
LP1Y-WFO-195027-03-3,0,0.0,0.0,N
LP1Y-WFO-195027-03-4,0.67,100.0,100.0,Y
LP1Y-WFO-195027-03-5,1.8,100.0,100.0,Y
LP1Y-WFO-195028-03-1,18.23,100.0,100.0,Y
LP1Y-WFO-195028-03-2,6.75,100.0,100.0,Y
LP1Y-WFO-195028-03-3,0,0.0,0.0,N
LP1Y-WFO-195028-03-4,0.93,100.0,100.0,Y
LP1Y-WFO-195028-03-5,1.74,100.0,100.0,Y
LP1Y-WFO-195029-02-1,3.82,0.0,0.0,N
LP1Y-WFO-195030-02-1,5.18,0.0,0.0,N
LP1Y-WFO-196001-03-1,11.89,0.0,0.0,N
LP1Y-WFO-196001-03-2,4.06,0.0,0.0,N
LP1Y-WFO-196001-03-3,3.15,0.0,0.0,N
LP1Y-WFO-196001-03-4,0.67,0.0,0.0,N
LP1Y-WFO-196001-03-5,1.48,0.0,0.0,N
LP1Y-WFO-196001-03-6,0,0.0,0.0,N
LP1Y-WFO-196002-03-1,11.89,0.0,0.0,N
LP1Y-WFO-196002-03-2,4.04,0.0,0.0,N
LP1Y-WFO-196002-03-3,3.15,0.0,0.0,N
LP1Y-WFO-196002-03-4,0.67,0.0,0.0,N
LP1Y-WFO-196002-03-5,1.48,0.0,0.0,N
LP1Y-WFO-196002-03-6,0,0.0,0.0,N
LP1Y-WFO-196003-03-1,16.0,0.0,0.0,N
LP1Y-WFO-196003-03-2,8.38,0.0,0.0,N
LP1Y-WFO-196003-03-3,2.17,0.0,0.0,N
LP1Y-WFO-196003-03-4,3.15,0.0,0.0,N
LP1Y-WFO-196003-03-5,1.51,0.0,0.0,N
LP1Y-WFO-196003-03-6,0,0.0,0.0,N
LP1Y-WFO-196004-03-1,11.89,0.0,0.0,N
LP1Y-WFO-196004-03-2,4.08,0.0,0.0,N
LP1Y-WFO-196004-03-3,3.15,0.0,0.0,N
LP1Y-WFO-196004-03-4,0.67,0.0,0.0,N
LP1Y-WFO-196004-03-5,1.48,0.0,0.0,N
LP1Y-WFO-196004-03-6,0,0.0,0.0,N
LP1Y-WFO-196006-03-1,20.0,0.0,0.0,N
LP1Y-WFO-196006-03-2,10.1,0.0,0.0,N
LP1Y-WFO-196006-03-3,0,0.0,0.0,N
LP1Y-WFO-196006-03-4,2.13,100.0,80.0,N
LP1Y-WFO-196007-03-1,5.94,0.0,0.0,N
LP1Y-WFO-196007-03-2,19.99,0.0,0.0,N
LP1Y-WFO-196007-03-3,8.61,0.0,0.0,N
LP1Y-WFO-196007-03-4,0,0.0,0.0,N
LP1Y-WFO-196007-03-5,2.21,100.0,80.0,N
LP1Y-WFO-196010-03-1,4.01,0.0,0.0,N
LP1Y-WFO-196010-03-2,11.97,0.0,0.0,N
LP1Y-WFO-196010-03-3,0.69,0.0,0.0,N
LP1Y-WFO-196010-03-4,4.54,0.0,0.0,N
LP1Y-WFO-196010-03-5,1.45,0.0,0.0,N
LP1Y-WFO-196010-03-6,0,0.0,0.0,N
LP1Y-WFO-196012-03-1,16.63,0.0,0.0,N
LP1Y-WFO-196012-03-2,1.49,0.0,0.0,N
LP1Y-WFO-196012-03-3,1.5,0.0,0.0,N
LP1Y-WFO-196012-03-4,0,0.0,0.0,N
LP1Y-WFO-196016-03-1,16.63,0.0,0.0,N
LP1Y-WFO-196016-03-2,1.49,0.0,0.0,N
LP1Y-WFO-196016-03-3,1.5,0.0,0.0,N
LP1Y-WFO-196016-03-4,0,0.0,0.0,N
LP1Y-WFO-196020-03-1,4.39,0.0,0.0,N
LP1Y-WFO-196020-03-2,4.73,0.0,0.0,N
LP1Y-WFO-196020-03-3,19.99,0.0,0.0,N
LP1Y-WFO-196020-03-4,0.69,0.0,0.0,N
LP1Y-WFO-196020-03-5,3.67,0.0,0.0,N
LP1Y-WFO-196020-03-6,1.58,0.0,0.0,N
LP1Y-WFO-196020-03-7,0,0.0,0.0,N
LP1Y-WFO-196022-03-1,3.44,0.0,0.0,N
LP1Y-WFO-196022-03-2,16.22,0.0,0.0,N
LP1Y-WFO-196022-03-3,0,0.0,0.0,N
LP1Y-WFO-196024-03-1,1.39,0.0,0.0,N
LP1Y-WFO-196024-03-2,0.67,0.0,0.0,N
LP1Y-WFO-196024-03-3,2.88,0.0,0.0,N
LP1Y-WFO-196024-03-4,0.67,0.0,0.0,N
LP1Y-WFO-196024-03-5,17.39,0.0,0.0,N
LP1Y-WFO-196024-03-6,0,0.0,0.0,N
LP1Y-WFO-196025-02-1,4.2,0.0,0.0,N
LP1Y-WFO-196026-02-1,4.72,0.0,0.0,N
LP1Y-WFO-196027-03-1,5.68,0.0,0.0,N
LP1Y-WFO-196027-03-2,4.33,0.0,0.0,N
LP1Y-WFO-196027-03-3,0,0.0,0.0,N
LP1Y-WFO-196035-03-1,0.7,0.0,0.0,N
LP1Y-WFO-196035-03-2,0.67,0.0,0.0,N
LP1Y-WFO-196035-03-3,13.99,0.0,0.0,N
LP1Y-WFO-196035-03-4,10.57,0.0,0.0,N
LP1Y-WFO-196035-03-5,1.95,0.0,0.0,N
LP1Y-WFO-196035-03-6,0,0.0,0.0,N
LP1Y-WFO-196036-03-1,0.7,0.0,0.0,N
LP1Y-WFO-196036-03-2,13.83,0.0,0.0,N
LP1Y-WFO-196036-03-3,10.57,0.0,0.0,N
LP1Y-WFO-196036-03-4,1.95,0.0,0.0,N
LP1Y-WFO-196036-03-5,0,0.0,0.0,N
LP1Y-WFO-301110-02-1,0,0.0,0.0,N
LP1Y-WFO-301110-02-2,0,0.0,0.0,N
LP1Y-WFO-301110-02-3,0,0.0,0.0,N
LP1Y-WFO-301110-02-4,0,0.0,0.0,N
LP1Y-WFO-301110-02-5,0,0.0,0.0,N
LP1Y-WFO-301210-02-1,0,0.0,0.0,N
LP1Y-WFO-301210-02-2,0,0.0,0.0,N
LP1Y-WFO-301210-02-3,0,0.0,0.0,N
LP1Y-WFO-301210-02-4,0,0.0,0.0,N
LP1Y-WFO-301210-02-5,0,0.0,0.0,N
LP1Y-WFO-301310-02-1,0,0.0,0.0,N
LP1Y-WFO-301310-02-2,0,0.0,0.0,N
LP1Y-WFO-301310-02-3,0,0.0,0.0,N
LP1Y-WFO-301310-02-4,0,0.0,0.0,N
LP1Y-WFO-301310-02-5,0,0.0,0.0,N
LP1Y-WFO-301410-02-1,0,0.0,0.0,N
LP1Y-WFO-301410-02-2,0,0.0,0.0,N
LP1Y-WFO-301410-02-3,0,0.0,0.0,N
LP1Y-WFO-301410-02-4,0,0.0,0.0,N
LP1Y-WFO-301410-02-5,0,0.0,0.0,N
LP1Y-WFO-302110-02-1,0,0.0,0.0,N
LP1Y-WFO-302110-02-2,0,0.0,0.0,N
LP1Y-WFO-302110-02-3,0,0.0,0.0,N
LP1Y-WFO-302110-02-4,0,0.0,0.0,N
LP1Y-WFO-303110-02-1,0,0.0,0.0,N
LP1Y-WFO-303110-02-2,0,0.0,0.0,N
LP1Y-WFO-303110-02-3,0,0.0,0.0,N
LP1Y-WFO-303110-02-4,0,0.0,0.0,N
LP1Y-WFO-303110-02-5,0,0.0,0.0,N
LP1Y-WFO-303110-02-6,0,0.0,0.0,N
LP1Y-WFO-370001-03-1,0,0.0,0.0,N
LP1Y-WFO-370001-03-2,0,0.0,0.0,N
LP1Y-WFO-370001-03-3,0,0.0,0.0,N
LP1Y-WFO-370001-03-4,0,0.0,0.0,N
LP1Y-WFO-370001-03-5,0,0.0,0.0,N
LP1Y-WFO-370005-04-1,0,0.0,0.0,N
LP1Y-WFO-370005-04-2,0,0.0,0.0,N
LP1Y-WFO-370005-04-3,0,0.0,0.0,N
LP1Y-WFO-370006-04-1,0,0.0,0.0,N
LP1Y-WFO-370006-04-2,0,0.0,0.0,N
LP1Y-WFO-370006-04-3,0,0.0,0.0,N
LP1Y-WFO-370007-04-1,0,0.0,0.0,N
LP1Y-WFO-370007-04-2,0,0.0,0.0,N
LP1Y-WFO-370007-04-3,0,0.0,0.0,N
LP1Y-WFO-370007-04-4,0,0.0,0.0,N
LP1Y-WFO-370012-02-1,0,0.0,0.0,N
LP1Y-WFO-370013-02-1,0,0.0,0.0,N
LP1Y-WFO-370013-02-2,0,0.0,0.0,N
LP1Y-WFO-370013-02-3,0,0.0,0.0,N
LP1Y-WI-037001-01-1,0,0.0,0.0,N
LP1Y-WI-037001-01-2,0,0.0,0.0,N
LP1Y-WI-037001-01-3,0,0.0,0.0,N
LP1Y-WI-037001-01-4,0,0.0,0.0,N
LP1Y-WI-037001-01-5,0,0.0,0.0,N
LP1Y-WI-037001-01-6,0,0.0,0.0,N
LP1Y-WI-302105-01-1,0,0.0,0.0,N
LP1Y-WI-302105-01-2,0,0.0,0.0,N
LP1Y-WI-302105-01-3,0,0.0,0.0,N
LP1Y-WI-302105-02-1,0,0.0,0.0,N
LP1Y-WI-302105-02-2,0,0.0,0.0,N
LP1Y-WI-302105-02-3,0,0.0,0.0,N
LP1Y-WI-302106-01-1,0,0.0,0.0,N
LP1Y-WI-302106-01-2,0,0.0,0.0,N
LP1Y-WI-302106-01-3,0,0.0,0.0,N
LP1Y-WI-302106-02-1,0,0.0,0.0,N
LP1Y-WI-302106-02-2,0,0.0,0.0,N
LP1Y-WI-302106-03-1,0,0.0,0.0,N
LP1Y-WI-302106-03-2,0,0.0,0.0,N
LP1Y-WI-302106-03-3,0,0.0,0.0,N
LP1Y-WI-302106-03-4,0,0.0,0.0,N
LP1Y-WI-302106-07-1,0,0.0,0.0,N
LP1Y-WI-302106-07-2,0,0.0,0.0,N
LP1Y-WI-302106-07-3,0,0.0,0.0,N
LP1Y-WI-302106-07-4,0,0.0,0.0,N
LP1Y-WI-302106-07-5,0,0.0,0.0,N
LP1Y-WI-302106-09-1,0,0.0,0.0,N
LP1Y-WI-302106-09-2,0,0.0,0.0,N
LP1Y-WI-302107-01-1,0,0.0,0.0,N
LP1Y-WI-302107-01-2,0,0.0,0.0,N
LP1Y-WI-302107-01-3,0,0.0,0.0,N
LP1Y-WI-302107-01-4,0,0.0,0.0,N
LP1Y-WI-302107-01-5,0,0.0,0.0,N
LP1Y-WPC-017029-02-1,0,0.0,0.0,N
LP1Y-WPC-017029-02-2,0,0.0,0.0,N
LP1Y-WPC-017029-02-3,0,0.0,0.0,N
LP1Y-WPC-017029-02-4,0,0.0,0.0,N
LP1Y-WPC-017029-02-5,0,0.0,0.0,N
LP1Y-WPC-017029-02-6,0,0.0,0.0,N
LP1Y-WPC-017041-03-1,0.69,0.0,0.0,N
LP1Y-WPC-017041-03-2,1.18,0.0,0.0,N
LP1Y-WPC-017041-03-3,2.04,0.0,0.0,N
LP1Y-WPC-017041-03-4,7.26,0.0,0.0,N
LP1Y-WPC-017041-03-5,0,0.0,0.0,N
LP1Y-WPC-017041-03-6,1.24,0.0,0.0,N
LP1Y-WPC-017041-03-7,1.88,0.0,0.0,N
LP1Y-WPC-017041-03-8,0,0.0,0.0,N
LP1Y-WPC-017042-03-1,7.95,0.0,0.0,N
LP1Y-WPC-017042-03-2,0,0.0,0.0,N
LP1Y-WPC-017042-03-3,1.75,0.0,0.0,N
LP1Y-WPC-017042-03-4,2.2,0.0,0.0,N
LP1Y-WPC-017042-03-5,0.79,0.0,0.0,N
LP1Y-WPC-017042-03-6,0,0.0,0.0,N
LP1Y-WPC-017046-02-1,20.0,0.0,0.0,N
LP1Y-WPC-017046-02-10,2.15,0.0,0.0,N
LP1Y-WPC-017046-02-11,0.67,0.0,0.0,N
LP1Y-WPC-017046-02-12,1.14,50.0,40.0,N
LP1Y-WPC-017046-02-13,0,0.0,0.0,N
LP1Y-WPC-017046-02-2,20.0,0.0,0.0,N
LP1Y-WPC-017046-02-3,20.0,0.0,0.0,N
LP1Y-WPC-017046-02-4,20.0,0.0,0.0,N
LP1Y-WPC-017046-02-5,17.0,0.0,0.0,N
LP1Y-WPC-017046-02-6,4.64,0.0,0.0,N
LP1Y-WPC-017046-02-7,0.72,0.0,0.0,N
LP1Y-WPC-017046-02-8,3.33,0.0,0.0,N
LP1Y-WPC-017046-02-9,6.43,0.0,0.0,N
LP1Y-WPC-017048-03-1,0,0.0,0.0,N
LP1Y-WPC-017048-03-2,0,0.0,0.0,N
LP1Y-WPC-017048-03-3,0,0.0,0.0,N
LP1Y-WPC-017048-03-4,0,0.0,0.0,N
LP1Y-WPC-017048-03-5,0,0.0,0.0,N
LP1Y-WPC-017050-02-1,3.0,0.0,0.0,N
LP1Y-WPC-017050-02-10,1.46,100.0,80.0,N
LP1Y-WPC-017050-02-11,0,0.0,0.0,N
LP1Y-WPC-017050-02-2,3.22,0.0,0.0,N
LP1Y-WPC-017050-02-3,3.6,0.0,0.0,N
LP1Y-WPC-017050-02-4,0.81,100.0,80.0,N
LP1Y-WPC-017050-02-5,4.56,0.0,0.0,N
LP1Y-WPC-017050-02-6,5.49,0.0,0.0,N
LP1Y-WPC-017050-02-7,0,0.0,0.0,N
LP1Y-WPC-017050-02-8,1.41,100.0,80.0,N
LP1Y-WPC-017050-02-9,2.28,0.0,0.0,N
LP1Y-WPC-017051-01-1,2.61,0.0,0.0,N
LP1Y-WPC-017051-01-2,2.21,0.0,0.0,N
LP1Y-WPC-017051-01-3,4.78,0.0,0.0,N
LP1Y-WPC-017051-01-4,0,0.0,0.0,N
LP1Y-WPC-017051-01-5,1.88,0.0,0.0,N
LP1Y-WPC-017051-01-6,1.9,0.0,0.0,N
LP1Y-WPC-017051-01-7,0,0.0,0.0,N
LP1Y-WPC-017053-04-1,0,0.0,0.0,N
LP1Y-WPC-017053-04-2,0,0.0,0.0,N
LP1Y-WPC-017053-04-3,0,0.0,0.0,N
LP1Y-WPC-017053-04-4,0,0.0,0.0,N
LP1Y-WPC-017053-04-5,0,0.0,0.0,N
LP1Y-WPC-017053-04-6,0,0.0,0.0,N
LP1Y-WPC-017053-04-7,0,0.0,0.0,N
LP1Y-WPC-017053-04-8,0,0.0,0.0,N
LP1Y-WPC-017054-03-1,0,0.0,0.0,N
LP1Y-WPC-017054-03-2,0,0.0,0.0,N
LP1Y-WPC-017054-03-3,0,0.0,0.0,N
LP1Y-WPC-017054-03-4,0,0.0,0.0,N
LP1Y-WPC-017055-03-1,8.4,0.0,0.0,N
LP1Y-WPC-017055-03-2,1.72,0.0,0.0,N
LP1Y-WPC-017055-03-3,2.3,0.0,0.0,N
LP1Y-WPC-017055-03-4,0.72,0.0,0.0,N
LP1Y-WPC-017055-03-5,0,0.0,0.0,N
LP1Y-WPC-017057-02-1,9.43,0.0,0.0,N
LP1Y-WPC-017057-02-2,1.87,0.0,0.0,N
LP1Y-WPC-017057-02-3,3.1,0.0,0.0,N
LP1Y-WPC-017058-02-1,21.71,0.0,0.0,N
LP1Y-WPC-017058-02-2,1.66,0.0,0.0,N
LP1Y-WPC-017058-02-3,0.88,0.0,0.0,N
LP1Y-WPC-017058-02-4,0.88,0.0,0.0,N
LP1Y-WPC-017058-02-5,3.72,0.0,0.0,N
LP1Y-WPC-017058-02-6,0,0.0,0.0,N
LP1Y-WPC-017061-08-1,5.23,100.0,100.0,Y
LP1Y-WPC-017061-08-2,5.44,100.0,100.0,Y
LP1Y-WPC-017061-08-3,4.58,100.0,100.0,Y
LP1Y-WPC-017061-08-4,0,0.0,0.0,N
LP1Y-WPC-017061-08-5,2.54,100.0,100.0,Y
LP1Y-WPC-017061-08-6,2.08,100.0,100.0,Y
LP1Y-WPC-017061-08-7,1.34,100.0,100.0,Y
LP1Y-WPC-017061-08-8,0,100.0,80.0,N
LP1Y-WPC-017064-05-1,0,0.0,0.0,N
LP1Y-WPC-017064-05-2,0,0.0,0.0,N
LP1Y-WPC-017064-05-3,0,0.0,0.0,N
LP1Y-WPC-017064-05-4,0,0.0,0.0,N
LP1Y-WPC-017064-05-5,0,0.0,0.0,N
LP1Y-WPC-017064-05-6,0,0.0,0.0,N
LP1Y-WPC-017064-05-7,0,0.0,0.0,N
LP1Y-WPC-017064-05-8,0,0.0,0.0,N
LP1Y-WPC-017071-01-1,0,100.0,80.0,N
LP1Y-WPC-017071-01-10,11.37,100.0,100.0,Y
LP1Y-WPC-017071-01-11,0,0.0,0.0,N
LP1Y-WPC-017071-01-12,3.25,100.0,100.0,Y
LP1Y-WPC-017071-01-13,0.82,100.0,100.0,Y
LP1Y-WPC-017071-01-14,3.6,100.0,100.0,Y
LP1Y-WPC-017071-01-15,0,0.0,0.0,N
LP1Y-WPC-017071-01-16,0,100.0,80.0,N
LP1Y-WPC-017071-01-2,0,0.0,0.0,N
LP1Y-WPC-017071-01-3,3.46,100.0,100.0,Y
LP1Y-WPC-017071-01-4,10.83,100.0,100.0,Y
LP1Y-WPC-017071-01-5,9.99,100.0,100.0,Y
LP1Y-WPC-017071-01-6,2.29,100.0,100.0,Y
LP1Y-WPC-017071-01-7,6.68,0.0,0.0,N
LP1Y-WPC-017071-01-8,3.47,100.0,100.0,Y
LP1Y-WPC-017071-01-9,5.56,100.0,100.0,Y
LP1Y-WPC-017072-01-1,0,0.0,0.0,N
LP1Y-WPC-017072-01-10,0,0.0,0.0,N
LP1Y-WPC-017072-01-11,3.6,100.0,100.0,Y
LP1Y-WPC-017072-01-12,0,0.0,0.0,N
LP1Y-WPC-017072-01-13,4.29,100.0,100.0,Y
LP1Y-WPC-017072-01-14,0.82,0.0,0.0,N
LP1Y-WPC-017072-01-2,3.46,100.0,100.0,Y
LP1Y-WPC-017072-01-3,10.45,100.0,100.0,Y
LP1Y-WPC-017072-01-4,0,0.0,0.0,N
LP1Y-WPC-017072-01-5,2.92,100.0,100.0,Y
LP1Y-WPC-017072-01-6,6.01,100.0,100.0,Y
LP1Y-WPC-017072-01-7,2.47,100.0,100.0,Y
LP1Y-WPC-017072-01-8,4.52,100.0,100.0,Y
LP1Y-WPC-017072-01-9,12.37,100.0,100.0,Y
LP1Y-WPC-017073-01-1,0,0.0,0.0,N
LP1Y-WPC-017073-01-10,0,0.0,0.0,N
LP1Y-WPC-017073-01-11,4.81,0.0,0.0,N
LP1Y-WPC-017073-01-12,0,0.0,0.0,N
LP1Y-WPC-017073-01-13,4.29,100.0,100.0,Y
LP1Y-WPC-017073-01-14,0.82,0.0,0.0,N
LP1Y-WPC-017073-01-2,4.67,100.0,100.0,Y
LP1Y-WPC-017073-01-3,16.54,100.0,100.0,Y
LP1Y-WPC-017073-01-4,5.04,100.0,100.0,Y
LP1Y-WPC-017073-01-5,2.39,100.0,100.0,Y
LP1Y-WPC-017073-01-6,8.68,0.0,0.0,N
LP1Y-WPC-017073-01-7,4.47,100.0,100.0,Y
LP1Y-WPC-017073-01-8,4.52,100.0,100.0,Y
LP1Y-WPC-017073-01-9,10.37,100.0,100.0,Y
LP1Y-WPC-017074-01-1,0,0.0,0.0,N
LP1Y-WPC-017074-01-10,0,0.0,0.0,N
LP1Y-WPC-017074-01-11,5.57,0.0,0.0,N
LP1Y-WPC-017074-01-12,0,0.0,0.0,N
LP1Y-WPC-017074-01-13,4.29,0.0,0.0,N
LP1Y-WPC-017074-01-14,1.82,0.0,0.0,N
LP1Y-WPC-017074-01-2,5.43,0.0,0.0,N
LP1Y-WPC-017074-01-3,12.7,0.0,0.0,N
LP1Y-WPC-017074-01-4,9.04,0.0,0.0,N
LP1Y-WPC-017074-01-5,2.31,0.0,0.0,N
LP1Y-WPC-017074-01-6,8.68,0.0,0.0,N
LP1Y-WPC-017074-01-7,3.47,0.0,0.0,N
LP1Y-WPC-017074-01-8,4.52,0.0,0.0,N
LP1Y-WPC-017074-01-9,12.37,0.0,0.0,N
LP1Y-WPC-017075-01-1,0,0.0,0.0,N
LP1Y-WPC-017075-01-10,0,0.0,0.0,N
LP1Y-WPC-017075-01-11,3.6,0.0,0.0,N
LP1Y-WPC-017075-01-12,0,0.0,0.0,N
LP1Y-WPC-017075-01-13,4.54,0.0,0.0,N
LP1Y-WPC-017075-01-14,0.82,0.0,0.0,N
LP1Y-WPC-017075-01-2,3.46,0.0,0.0,N
LP1Y-WPC-017075-01-3,10.83,0.0,0.0,N
LP1Y-WPC-017075-01-4,10.5,0.0,0.0,N
LP1Y-WPC-017075-01-5,1.83,0.0,0.0,N
LP1Y-WPC-017075-01-6,6.18,0.0,0.0,N
LP1Y-WPC-017075-01-7,3.47,0.0,0.0,N
LP1Y-WPC-017075-01-8,4.52,0.0,0.0,N
LP1Y-WPC-017075-01-9,11.37,0.0,0.0,N
LP1Y-WPC-033009-03-1,0,0.0,0.0,N
LP1Y-WPC-033009-03-2,0,0.0,0.0,N
LP1Y-WPC-033009-03-3,0,0.0,0.0,N
LP1Y-WPC-033009-03-4,0,0.0,0.0,N
LP1Y-WPC-033009-03-5,0,0.0,0.0,N
LP1Y-WPC-033009-03-6,0,0.0,0.0,N
LP1Y-WPC-033015-03-1,0,0.0,0.0,N
LP1Y-WPC-033015-03-2,0,0.0,0.0,N
LP1Y-WPC-033015-03-3,0,0.0,0.0,N
LP1Y-WPC-033015-03-4,0,0.0,0.0,N
LP1Y-WPC-033015-03-5,0,0.0,0.0,N
LP1Y-WPC-033015-03-6,0,0.0,0.0,N
LP1Y-WPC-033015-03-7,0,0.0,0.0,N
LP1Y-WPC-033029-02-1,0,0.0,0.0,N
LP1Y-WPC-033029-02-2,0,0.0,0.0,N
LP1Y-WPC-033029-02-3,0,0.0,0.0,N
LP1Y-WPC-033029-02-4,0,0.0,0.0,N
LP1Y-WPC-033029-02-5,0,0.0,0.0,N
LP1Y-WPC-033029-02-6,0,0.0,0.0,N
LP1Y-WPC-033029-02-7,0,0.0,0.0,N
LP1Y-WPC-033029-02-8,0,0.0,0.0,N
LP1Y-WPC-033029-02-9,0,0.0,0.0,N
LP1Y-WPC-033054-02-1,8.34,100.0,80.0,N
LP1Y-WPC-033054-02-2,1.81,100.0,80.0,N
LP1Y-WPC-033054-02-3,2.59,100.0,80.0,N
LP1Y-WPC-033054-02-4,2.48,100.0,80.0,N
LP1Y-WPC-033054-02-5,0,0.0,0.0,N
LP1Y-WPC-033054-02-6,1.32,0.0,0.0,N
LP1Y-WPC-033054-02-7,0,0.0,0.0,N
LP1Y-WPC-033057-02-1,0,0.0,0.0,N
LP1Y-WPC-033057-02-2,0,0.0,0.0,N
LP1Y-WPC-033057-02-3,0,0.0,0.0,N
LP1Y-WPC-033057-02-4,0,0.0,0.0,N
LP1Y-WPC-033057-02-5,0,0.0,0.0,N
LP1Y-WPC-033057-02-6,0,0.0,0.0,N
LP1Y-WPC-033065-03-1,0,0.0,0.0,N
LP1Y-WPC-033065-03-10,0,0.0,0.0,N
LP1Y-WPC-033065-03-11,0,0.0,0.0,N
LP1Y-WPC-033065-03-2,0,0.0,0.0,N
LP1Y-WPC-033065-03-3,0,0.0,0.0,N
LP1Y-WPC-033065-03-4,0,0.0,0.0,N
LP1Y-WPC-033065-03-5,0,0.0,0.0,N
LP1Y-WPC-033065-03-6,0,0.0,0.0,N
LP1Y-WPC-033065-03-7,0,0.0,0.0,N
LP1Y-WPC-033065-03-8,0,0.0,0.0,N
LP1Y-WPC-033065-03-9,0,0.0,0.0,N
LP1Y-WPC-033069-01-1,0,0.0,0.0,N
LP1Y-WPC-033069-01-10,0,0.0,0.0,N
LP1Y-WPC-033069-01-11,0,0.0,0.0,N
LP1Y-WPC-033069-01-12,0,0.0,0.0,N
LP1Y-WPC-033069-01-13,0,0.0,0.0,N
LP1Y-WPC-033069-01-14,0,0.0,0.0,N
LP1Y-WPC-033069-01-2,0,0.0,0.0,N
LP1Y-WPC-033069-01-3,0,0.0,0.0,N
LP1Y-WPC-033069-01-4,0,0.0,0.0,N
LP1Y-WPC-033069-01-5,0,0.0,0.0,N
LP1Y-WPC-033069-01-6,0,0.0,0.0,N
LP1Y-WPC-033069-01-7,0,0.0,0.0,N
LP1Y-WPC-033069-01-8,0,0.0,0.0,N
LP1Y-WPC-033069-01-9,0,0.0,0.0,N
LP1Y-WPC-194002-01-1,0,0.0,0.0,N
LP1Y-WPC-194002-01-2,0.86,100.0,100.0,Y
LP1Y-WPC-194002-01-3,0.67,100.0,100.0,Y
LP1Y-WPC-194002-01-4,2.97,100.0,100.0,Y
LP1Y-WPC-194002-01-5,0,100.0,80.0,N
LP1Y-WPC-194002-02-1,2.36,100.0,100.0,Y
LP1Y-WPC-194002-02-2,0,100.0,80.0,N
LP1Y-WPC-194002-02-3,6.06,0.0,0.0,N
LP1Y-WPC-194003-01-1,7.74,100.0,100.0,Y
LP1Y-WPC-194003-01-2,9.57,100.0,100.0,Y
LP1Y-WPC-194003-01-3,2.35,100.0,100.0,Y
LP1Y-WPC-194003-01-4,3.57,100.0,100.0,Y
LP1Y-WPC-194003-01-5,20.0,100.0,100.0,Y
LP1Y-WPC-194003-01-6,1.72,100.0,100.0,Y
LP1Y-WPC-194003-01-7,4.47,100.0,100.0,Y
LP1Y-WPC-194003-02-1,4.36,100.0,100.0,Y
LP1Y-WPC-194003-02-2,0,0.0,0.0,N
LP1Y-WPC-194003-02-3,1.47,100.0,100.0,Y
LP1Y-WPC-194003-02-4,1.63,100.0,100.0,Y
LP1Y-WPC-194003-02-5,0,100.0,80.0,N
LP1Y-WPC-194003-02-6,8.79,0.0,0.0,N
LP1Y-WPC-194006-01-1,2.37,0.0,0.0,N
LP1Y-WPC-194006-01-2,5.61,0.0,0.0,N
LP1Y-WPC-194006-01-3,6.08,0.0,0.0,N
LP1Y-WPC-194006-01-4,0,0.0,0.0,N
LP1Y-WPC-194006-01-5,2.29,0.0,0.0,N
LP1Y-WPC-194006-01-6,0,0.0,0.0,N
LP1Y-WPC-194006-04-1,2.48,0.0,0.0,N
LP1Y-WPC-194006-04-10,0,0.0,0.0,N
LP1Y-WPC-194006-04-2,1.6,0.0,0.0,N
LP1Y-WPC-194006-04-3,1.36,0.0,0.0,N
LP1Y-WPC-194006-04-4,3.83,100.0,100.0,Y
